Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death Consolidated,Cause of Death,Information Source,Migration Route,UNSD Geographical Grouping,Source Quality,Lat,Long
40788,Sub-Saharan Africa,20/12/2015,2015,Dec,3,,3,,,,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,-9.94989,40.462708
40832,North Africa,20/12/2015,2015,Dec,3,,3,,,,,Starvation,"Starvation, Dehydration, Vehicle Accident",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.385925,33.50293
40757,North Africa,19/12/2015,2015,Dec,1,,1,,,,,Dehydration,Dehydration,Mixed Migration Monitoring Mechanism Initiative (4Mi),Eastern Mediterranean,Uncategorized,5,37.659145,26.326265
40758,North Africa,19/12/2015,2015,Dec,1,,1,,,,,Dehydration,Dehydration,Mixed Migration Monitoring Mechanism Initiative (4Mi),Eastern Mediterranean,Uncategorized,5,38.376413,26.213546
40514,Mediterranean,19/12/2015,2015,Dec,2,,2,,1,1,1,Drowning,Drowning,Hellenic Coast Guard via IOM Greece,,Southern Europe,1,40.067293,9.175777
40516,Mediterranean,19/12/2015,2015,Dec,1,,1,61,1,,1,Drowning,Drowning,Hellenic Coast Guard via IOM Greece,,Northern Africa,2,15.44812,36.275513
40607,Europe,19/12/2015,2015,Dec,1,,1,,,1,,Fall,Fall,El Comercio,,Northern Africa,2,23.188477,32.332886
40770,North Africa,19/12/2015,2015,Dec,2,,2,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.464722,36.448486
40787,Horn of Africa,19/12/2015,2015,Dec,1,,1,,,,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,8.493103,47.336731
40511,Mediterranean,18/12/2015,2015,Dec,18,,18,14,4,,10,Drowning,Drowning,AFP/Reuters,Eastern Mediterranean,Uncategorized,3,36.941323,27.343616
40512,Mediterranean,18/12/2015,2015,Dec,4,,4,,,,3,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,37.118979,27.220141
40513,Mediterranean,18/12/2015,2015,Dec,4,,4,4,,,2,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,3,36.925738,27.254266
40653,Central America,18/12/2015,2015,Dec,1,,1,,,1,,Violence,"Murdered, Violence",Habana Linda,Central America to US,Central America,3,11.62863706,-85.93768473
40786,Horn of Africa,18/12/2015,2015,Dec,1,,1,,,,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,10.106873,48.86731
41092,North Africa,18/12/2015,2015,Dec,1,,1,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,20.004272,29.707092
40769,North Africa,17/12/2015,2015,Dec,3,,3,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,12.961304,36.145508
40706,North Africa,17/12/2015,2015,Dec,1,,1,,,,,Shot,"Shot, Stabbed",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,12.959473,36.158875
40742,Horn of Africa,17/12/2015,2015,Dec,2,,2,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40743,North Africa,17/12/2015,2015,Dec,4,,4,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40744,North Africa,17/12/2015,2015,Dec,5,,5,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,14.024307,35.3685679
40745,North Africa,17/12/2015,2015,Dec,1,,1,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,21.4245,30.505676
40780,North Africa,17/12/2015,2015,Dec,8,,8,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40785,Horn of Africa,17/12/2015,2015,Dec,1,,1,,,,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,9.543274,44.0401
41091,North Africa,17/12/2015,2015,Dec,2,,2,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.4770905,32.2641906
40506,Mediterranean,16/12/2015,2015,Dec,2,,2,200,,,2,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,38.331957,26.214435
40507,Mediterranean,16/12/2015,2015,Dec,4,,4,58,,,4,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,36.9523,26.9808
40508,Mediterranean,16/12/2015,2015,Dec,1,,1,,,1,1,Drowning,Drowning,Hellenic Coast Guard,Eastern Mediterranean,Uncategorized,5,36.93013,27.001581
40510,Mediterranean,16/12/2015,2015,Dec,5,,5,92,,1,3,Drowning,Drowning,"AFP, IOM Greece",Eastern Mediterranean,Uncategorized,4,39.196567,26.575927
40737,Horn of Africa,16/12/2015,2015,Dec,1,,1,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,12.954462,36.1572559
40738,North Africa,16/12/2015,2015,Dec,3,,3,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.455688,32.530518
40739,North Africa,16/12/2015,2015,Dec,3,,3,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,26.11853,14.809692
40740,North Africa,16/12/2015,2015,Dec,8,,8,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.10968,36.493896
40741,North Africa,16/12/2015,2015,Dec,5,,5,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,27.032288,14.456116
40779,North Africa,16/12/2015,2015,Dec,34,,34,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40819,North Africa,16/12/2015,2015,Dec,2,,2,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,8.522888,47.371704
40784,Horn of Africa,16/12/2015,2015,Dec,1,,1,,,,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.258903,12.2774956
40791,North Africa,16/12/2015,2015,Dec,2,,2,,,,,Starvation,"Starvation, Harsh conditions",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
41090,North Africa,16/12/2015,2015,Dec,10,,10,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40505,Mediterranean,15/12/2015,2015,Dec,2,3,5,18,2,,2,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,36.964183,27.43113
40601,Horn of Africa,15/12/2015,2015,Dec,3,,3,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,12.951721,36.1521
40768,North Africa,15/12/2015,2015,Dec,1,,1,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,27.032288,14.456116
40734,North Africa,15/12/2015,2015,Dec,2,,2,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,15.455688,32.530518
40735,North Africa,15/12/2015,2015,Dec,2,,2,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40736,North Africa,15/12/2015,2015,Dec,3,,3,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,20.289917,30.301697
41089,North Africa,15/12/2015,2015,Dec,9,,9,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40502,Mediterranean,14/12/2015,2015,Dec,1,,1,,,1,1,Drowning,Drowning,Haberler,Eastern Mediterranean,Uncategorized,1,39.446941,26.480153
40503,Mediterranean,14/12/2015,2015,Dec,3,3,6,12,,,3,Drowning,Drowning,Greek Reporter,Eastern Mediterranean,Uncategorized,1,36.175438,29.589343
40504,Mediterranean,14/12/2015,2015,Dec,1,,1,,,1,,Drowning,Drowning,Hellenic Coast Guard via IOM Greece,Eastern Mediterranean,Uncategorized,5,37.586014,26.494619
40594,Central America,14/12/2015,2015,Dec,1,0,1,,,1,,Fall,Fall from train,SDP Nocitas,Central America to US,Central America,1,19.6955139,-98.8961571
40789,Sub-Saharan Africa,14/12/2015,2015,Dec,1,,1,,,,,Starvation,"Starvation, Excessive Physical Abuse",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,-9.3095648,32.7689479
40501,Mediterranean,12/12/2015,2015,Dec,1,,1,,,1,,Drowning,Drowning,IOM Greece,Eastern Mediterranean,Uncategorized,5,36.173351,29.602718
40611,Central America,11/12/2015,2015,Dec,1,,1,,,1,,Medical,Cardiac arrest,Milenio,Central America to US,Central America,1,27.1934864,-104.1453631
40499,Mediterranean,10/12/2015,2015,Dec,4,,4,,1,2,1,Drowning,Drowning,AP,Eastern Mediterranean,Uncategorized,1,37.276233,27.107574
40500,Mediterranean,10/12/2015,2015,Dec,4,9,13,7,,,,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,37.318839,27.118061
40644,US-Mexico Border,10/12/2015,2015,Dec,1,,1,,1,,,Hypothermia,Hypothermia,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
40824,North Africa,10/12/2015,2015,Dec,5,,5,,,,,Starvation,"Starvation, Dehydration",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,21.894714,30.564087
40825,North Africa,10/12/2015,2015,Dec,3,,3,,,,,Starvation,"Starvation, Dehydration, Excessive Physical Abuse",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,30.970703,34.068726
40497,Mediterranean,09/12/2015,2015,Dec,1,,1,18,,,1,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,37.305186,27.133167
40498,Mediterranean,09/12/2015,2015,Dec,12,13,25,26,2,4,5,Drowning,Drowning,Hurriyet Daily News and New Europe,Eastern Mediterranean,Uncategorized,3,37.469404,27.027424
40561,Mediterranean,09/12/2015,2015,Dec,1,,1,,,,,Drowning,Drowning,Hellenic Coast Guard via IOM Greece,Eastern Mediterranean,Uncategorized,5,36.88262,27.311018
40767,North Africa,09/12/2015,2015,Dec,3,,3,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),Central America to US,Central America,1,28.6779788,-100.5213046
40674,US-Mexico Border,09/12/2015,2015,Dec,1,,1,,1,,,Drowning,Presumed drowning,Grupo NVI Noticias,,Northern Africa,2,30.761108,32.9151
40705,North Africa,09/12/2015,2015,Dec,3,,3,,,,,Shot,"Shot, Stabbed",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,11.9647,43.2884
40559,North Africa,08/12/2015,2015,Dec,11,27,38,,1,10,,Drowning,Drowning,"Reuters, La Vanguardia",Western African,Northern Africa,3,26.544303,-15.279553
40560,Mediterranean,08/12/2015,2015,Dec,6,,6,8,,,6,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,39.0245112,15.2969166
41039,Sub-Saharan Africa,08/12/2015,2015,Dec,7,,7,19,,,,Vehicle,Vehicle Accident,"Zegabi, IOM Zambia",,Eastern Africa,4,-20.159104,28.572376
40875,North Africa,07/12/2015,2015,Dec,2,,2,,,,,Unknown,Unknown,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,30.744324,32.662476
41025,US-Mexico Border,07/12/2015,2015,Dec,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
40646,Sub-Saharan Africa,04/12/2015,2015,Dec,3,,3,1,,2,1,Medical,Sickness and lack of access to medicines,Masasi News First,,Southern Africa,1,-22.218441,29.985529
40843,North Africa,04/12/2015,2015,Dec,2,,2,,,2,,Suffocation,Suffocation,International Business Times,Western African,Northern Africa,1,35.844745,-5.356311
41024,US-Mexico Border,04/12/2015,2015,Dec,1,,1,,,,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
40495,US-Mexico Border,03/12/2015,2015,Dec,1,,1,,,1,,Drowning,Drowning,El Mexicano,Central America to US,Uncategorized,1,32.668019,-115.5020429
40496,Mediterranean,03/12/2015,2015,Dec,3,2,5,,1,2,1,Drowning,Drowning,IOM Greece,Eastern Mediterranean,Uncategorized,4,37.2856,27.0866
40570,Europe,03/12/2015,2015,Dec,1,,1,,,1,,Electrocution,Electrocution,IOM Greece,Western Balkans,Southern Europe,4,40.930111,21.771839
41043,Europe,03/12/2015,2015,Dec,1,,1,,1,1,1,Vehicle,Vehicle Accident,Calais Migrant Solidarity,Calais to United Kingdom,Western Europe,4,50.9518803,1.8339367
40645,Central America,02/12/2015,2015,Dec,1,,1,,,1,,Accident,"Injuries from boat motor, Vehicle Accident",News Oaxaca,Central America to US,Central America,1,16.194244,-94.977747
41042,Europe,02/12/2015,2015,Dec,1,,1,,,1,,Vehicle,Vehicle Accident,Calais Migrant Solidarity,Calais to United Kingdom,Western Europe,4,50.9518803,1.8339367
40295,North Africa,01/12/2015,2015,Dec,1,,1,,,,,Dehydration,Dehydration,MHub,,Northern Africa,2,19.075158,8.024068
40491,Mediterranean,01/12/2015,2015,Dec,1,,1,,,1,1,Drowning,Drowning,AP,Eastern Mediterranean,Uncategorized,1,39.3346,26.4755
40492,Mediterranean,01/12/2015,2015,Dec,3,30,33,,1,,6,Drowning,Drowning,Anadolu Agency,Eastern Mediterranean,Uncategorized,1,38.325725,26.289227
40493,US-Mexico Border,01/12/2015,2015,Dec,1,,1,,,1,,Drowning,Drowning,Noroeste.com,Central America to US,Central America,1,32.686457,-115.485963
40494,US-Mexico Border,01/12/2015,2015,Dec,1,,1,,,1,,Drowning,Drowning,Imperial County Coroner's Office,Central America to US,Uncategorized,5,32.6737649,-115.5258474
41000,North Africa,01/12/2015,2015,Dec,1,,1,,,,,Unknown,Unknown,MHub,,Northern Africa,2,19.075158,8.024068
41001,North Africa,01/12/2015,2015,Dec,1,,1,,,,,Unknown,Unknown,MHub,,Northern Africa,2,19.075158,8.024068
41098,North Africa,01/12/2015,2015,Dec,2,,2,,,,,Violence,Violence,MHub,,Northern Africa,2,19.075158,8.024068
41100,North Africa,01/12/2015,2015,Dec,1,,1,,,,,Violence,Violence,MHub,,Northern Africa,2,26.239989,12.913084
41108,North Africa,01/12/2015,2015,Dec,2,,2,,,,,Violence,Violence,MHub,,Northern Africa,2,28.033886,1.659626
40683,North Africa,30/11/2015,2015,Nov,4,,4,,,,,Shot,Shot,AFP,,Northern Africa,1,36.1734,-2.62573
41023,US-Mexico Border,29/11/2015,2015,Nov,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
40489,Mediterranean,28/11/2015,2015,Nov,5,,5,,1,2,2,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,39.314606,26.515185
40490,US-Mexico Border,28/11/2015,2015,Nov,2,,2,,,2,,Drowning,Drowning,Codigo San Luis,Central America to US,Central America,3,27.5338623,-99.5535394
41073,Central America,28/11/2015,2015,Nov,4,,4,,,,,Vehicle,Vehicle Accident,Noticiero de San Vicente,Central America to US,Central America,1,24.150458,-98.629149
40488,Mediterranean,27/11/2015,2015,Nov,4,,4,,,,4,Drowning,Drowning,AP,Eastern Mediterranean,Uncategorized,1,39.603753,26.401857
40487,US-Mexico Border,26/11/2015,2015,Nov,1,,1,,,1,,Drowning,Drowning,Hoy Tamaulipas,Central America to US,Central America,1,27.4688428,-99.5574927
40486,Mediterranean,25/11/2015,2015,Nov,1,,1,,1,,1,Drowning,Drowning,Hurriyet Daily News,Eastern Mediterranean,Uncategorized,1,37.847167,27.252642
40835,North Africa,25/11/2015,2015,Nov,1,,1,,,,,Starvation,"Starvation, Suffocation",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,19.6103747,37.12898
40571,US-Mexico Border,24/11/2015,2015,Nov,1,,1,,,1,,Electrocution,Electrocution,Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
41022,US-Mexico Border,24/11/2015,2015,Nov,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
41088,North Africa,24/11/2015,2015,Nov,4,,4,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.089111,32.903076
40686,North Africa,23/11/2015,2015,Nov,5,,5,,,,,Shot,Shot,Reuters,,Northern Africa,1,30.89643693,33.5873646
40483,US-Mexico Border,21/11/2015,2015,Nov,1,,1,,,1,,Drowning,Drowning,Diario 1,Central America to US,Central America,1,29.8171253,-101.8865303
40481,Mediterranean,20/11/2015,2015,Nov,1,,1,,1,,,Drowning,Drowning,El Diario,Western Mediterranean,Uncategorized,1,36.594168,-3.532006
40482,US-Mexico Border,20/11/2015,2015,Nov,1,,1,,,1,,Drowning,Drowning,#NAME?,Central America to US,Central America,1,29.337391,-100.941227
41021,US-Mexico Border,20/11/2015,2015,Nov,1,,1,,,1,,Unknown,Unknown (skeletal remains),Pima County Office of the Medical Examiner,Central America to US,Northern America,5,31.6214373,-111.9300934
40766,North Africa,19/11/2015,2015,Nov,1,,1,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,26.11853,14.809692
40733,North Africa,19/11/2015,2015,Nov,2,,2,,,,,Medical,Sickness and lack of access to medicines,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.314697,32.409729
40777,Horn of Africa,19/11/2015,2015,Nov,6,,6,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Eastern Africa,2,12.950684,36.159485
40778,North Africa,19/11/2015,2015,Nov,3,,3,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40817,North Africa,19/11/2015,2015,Nov,1,,1,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,27.032288,14.456116
40818,North Africa,19/11/2015,2015,Nov,3,,3,,,,,Starvation,Starvation,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,23.321289,21.866882
40831,North Africa,19/11/2015,2015,Nov,3,,3,,,,,Starvation,"Starvation, Dehydration, Suffocation, Excessive Physical Abuse, Sexual abuse, Shot, Stabbed",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,19.590271,37.190308
41087,North Africa,19/11/2015,2015,Nov,3,,3,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.089294,32.901123
40480,Mediterranean,18/11/2015,2015,Nov,8,7,15,,,,,Drowning,Drowning,Turkish Coast Guard via IOM Ankara,Eastern Mediterranean,Uncategorized,5,31.241703,34.235811
40600,North Africa,18/11/2015,2015,Nov,1,,1,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.088318,32.9021
40765,North Africa,18/11/2015,2015,Nov,3,,3,,,,,Exposure,Harsh conditions,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,21.157104,30.391724
41085,North Africa,18/11/2015,2015,Nov,1,,1,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.049072,32.684326
41086,North Africa,18/11/2015,2015,Nov,1,,1,,,,,Vehicle,Vehicle Accident,Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,29.964905,32.871094
40475,North Africa,17/11/2015,2015,Nov,1,2,3,,1,2,,Drowning,Drowning,El Pais,Western African,Uncategorized,3,26.926947,-15.0166
40476,Mediterranean,17/11/2015,2015,Nov,8,,8,,,,,Drowning,Drowning,Egypt Independent ,Central Mediterranean,Uncategorized,3,39.274069,26.38825
40477,US-Mexico Border,17/11/2015,2015,Nov,1,,1,,,1,,Drowning,Drowning,Zupango,Central America to US,Central America,1,26.0312262,-98.3662434
40478,Horn of Africa,17/11/2015,2015,Nov,1,,1,,,1,1,Drowning,Drowning,Society for Humanitarian Solidarity,,Eastern Africa,4,16.9304135,49.3653149
40479,US-Mexico Border,17/11/2015,2015,Nov,1,,1,,,1,,Drowning,Drowning,La Prensa,Central America to US,Central America,1,27.6426468,-99.6302316
40568,Mediterranean,17/11/2015,2015,Nov,9,2,11,,2,1,,Drowning,"Drowning, Suffocation",Hellenic Coast Guard and AP,Eastern Mediterranean,Uncategorized,5,36.921375,27.296143
40603,North Africa,17/11/2015,2015,Nov,5,,5,,,,,Exposure,"Harsh conditions, Suffocation, Vehicle Accident",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,18.4448963,30.1589303
40828,North Africa,17/11/2015,2015,Nov,1,,1,,,,,Starvation,"Starvation, Dehydration, Harsh conditions, Excessive Physical Abuse",Mixed Migration Monitoring Mechanism Initiative (4Mi),,Northern Africa,2,24.44989,32.475708
